Datetime,Text,Username
2023-03-15 14:35:33+00:00,"Sebenernya konsep lapor pajak itu gimana sih? Sudah berkali-kali lapor tapi rasanya memang aneh banget. Oke, mungkin ini kewajiban yg tertuang dalam undang-undang, tapi bukannya justru negara yang memberi laporan mengenai berapa pajak yang warganya telah berikan?",binlatif
2023-03-15 14:35:26+00:00,"Awalnya ngira kok murah, ternyata exclude 15% pajak + 4% admin 🫠🫠🫠",deardarel
2023-03-15 14:35:02+00:00,@jalur5_ @infokrwid Wong wongan angel,dh_anggara78
2023-03-15 14:34:50+00:00,@democrazymedia Pantesan subsidi dicabut... Pajak di perbesar... Rupanya di tilep.... Dan anehnya para cebong mau aja dibodohin... 🤣,adi_adi22260051
2023-03-15 14:34:49+00:00,"@hzblack Jujur ae ni
Motor Vario ane nunggak pajak malah walau murah dan barangnya second",the_VR289
2023-03-15 14:34:40+00:00,@coffeemedicinee @worksfess Kakaknya baru mau buat akun/lupa password ? Kalo iya chat kantor pajak aja kak minta efinnya bisa livechat dan email,jorjayden
2023-03-15 14:34:37+00:00,"@NonPossumus Dziś miałem przygodę, poznałem starsze małżeństwo, ona, lat 80 na nartach biegowych, on 83 z kijkami, ledwo chodził, ale i tak szczęśliwy, bo siedział w wózku, po szczepionce. Przed szczepionka, robił 30 km na nartach biegowych, trzy lata temu!. Smutna historia...",MiroslawPajak
2023-03-15 14:34:34+00:00,"@rentfess selamat malam. saya avail kok malam ini. kebetulan saya ada night companion juga. emang ya kalau malem tuh mau ngobrol banyak ga sih bawaan nya? saya juga lagi mood ngomongin pajak hutang negara sama proses pembuatan ayam kepak madu upin ipin
—",affectionaIs
2023-03-15 14:34:18+00:00,"kata mas b Ade gw malem ini bisa tidur nyenyak tanpa nangis nangis lagi tiap malam 
tapi beneran gw udah lega karena masa pelatihan relawan pajak nya udah selesai besok final di umumin sama orang pajak https://t.co/04M8vkBUli",AlfiwulandariW
2023-03-15 14:34:16+00:00,"@RuangLucuuu Taat pajak tp pejabatnya ga taat 
Kerja keras demi memenuhi kewajiban pajak tp pejabatnya malah foya2",acccorabels
2023-03-15 14:33:52+00:00,@gigigrei @gnolbo Minta bukti potong atau faktur pajak kayanya buat laporan SPT,muhammad_akbar
2023-03-15 14:33:14+00:00,@sungjinreborn Wkwk ga tau ka sebelum nya gak pernah dapet yg kena pajak pengaman 😅 apa mungkin itu barang terakhir OT5 jadi dikawal? eaaaaaaaq,bas1234516
2023-03-15 14:33:09+00:00,@ChosaSuehiro Ditunggu pajak ultahnya.,ChosaPorco
2023-03-15 14:32:56+00:00,"Anjim 15% goverment tax, yang pajak di cafe aja dh merasa tekor ini aduh 😭😭☝☝☝☝☝
(Yh gk komplen cmn blg aj soalnya w gk brduit) ((smoga cpt kaya biar bs gk mikir beginian klo mw beli/attend sesuatu))",qiapnkun
2023-03-15 14:32:28+00:00,"Kunjungi PWNU, Pimpinan DJP Jatim Jelaskan Fungsi Pajak Hingga Siapkan Beasiswa untuk Kalangan Pesantren - https://t.co/ND9l74kKeN",citaprasada_
2023-03-15 14:32:19+00:00,"Pimpinan Kantor Wilayah Direktorat Jenderal Pajak (DJP) Jatim I di Surabaya dan Jatim III di Malang, Selasa (14/3/2023) siang, melakukan kunjungan resmi ke Kantor PWNU Jawa Timur, sekaligus penandatanganan nota kesepahaman antara kedua instiusi https://t.co/QvJ5fiJj9N",NusaJawa_ID
2023-03-15 14:31:52+00:00,@kring_pajak #LupaEFIN a) WP Pribadi ; b) Sudah aktivasi Efin,tyasSprtw
2023-03-15 14:31:43+00:00,"Nah

Ada Yg Tau duit Pajak PPH 21 Setiap X Transaksi Driver OJOL  kemana Per Hari X Jumlah Driver Ojol Di Seluruh Indonesia,, Ayoo Audit Pak @PPATK @DitjenPK @KPK_RI @CCICPolri @ListyoSigitP @lhkpn #pajak #beacukai #ppatk #lhkpn https://t.co/m2X5iJ5sVV",Cristoper1982
2023-03-15 14:31:28+00:00,"20. Akuntansi sebagai sistem informasi
A. Internal : Pemilik perusahaan (untuk mengevaluasi, membuat keputusan, dan merencanakan)
B. Eksternal :
- Bank (mengestimasi pemberian kredit)
- Masyarakat (melihat kesehatan perusahaan)
- Pemerintah (menentukan besarnya pajak)",natakane0
2023-03-15 14:31:27+00:00,"@MARQUEZ__93 Itu sekali sidang habisin duit berapa hanya untuk bertanya dan ngoceh2...kenapa tdk langsung ke polisi selidiki siapa yg nagasih...tapi polisi jg banyak Beban..waduuhhh negaraku nga ada yg beres, rakyat diperas untuk bayar pajak hasilnya dikorup.",Taslim90739830
2023-03-15 14:31:19+00:00,Margo city lahhh!,yudhakhel
2023-03-15 14:31:14+00:00,"@kring_pajak Min udah dua bulan belum ada reply lg, masih ok kah?",nxxj0u
2023-03-15 14:31:13+00:00,"13. Sumber pendapatan pemerintah pusat
- Minyak bumi
- Gas alam (migas) 
- Nonmigas (pajak dan nonpajak)

cr. sumber. belajar. kembdikbud https://t.co/AJqahQ3Zjv",natakane0
2023-03-15 14:31:06+00:00,"12. Cara mengatasi inflasi melalui kebijakan moneter dan fiskal
- Menurunkan pengeluaran pemerintah
- Menaikkan cash ratio
- Menaikkan tingkat diskonto
- Menurunkan tingkat pajak
- Menjual surat berharga",natakane0
2023-03-15 14:30:59+00:00,"9. Menghitung pendapatan negara per-kapita
Pendapatan nasional negara : jumlah penduduknya
10. Kebijakan pemerintah untuk meningkatkan pertumbuhan ekonomi
- Kebijakan fiskal : berhubungan dengan pendapatan dan pengeluaran negara (APBN untuk sektor kesehatan, relaksasi pajak, dll)",natakane0
2023-03-15 14:30:57+00:00,"7. Menghitung Net National Income / Disposable Income
- NNI = NNP - pajak tidak langsung + subsidi
- Disposable income = Penghasilan Tahunan – (Pajak Langsung + pengurangan lain)
cr. on pict https://t.co/KuIDtiNEuT",natakane0
2023-03-15 14:30:54+00:00,"@ourlsnn Dipungut pajak, gak dik?",jaehyxnt
2023-03-15 14:30:42+00:00,"@SeputarTetangga padahal udah bayar pajak ke negara, tapi masih ada pajak lagi buat keamanan, kebersihan, parkir, apa lagi yg harus d bayar rakyat ya",_adityaIM
2023-03-15 14:30:01+00:00,"Sosok eks pejabat Direktorat Jenderal Pajak Rafael Alun Trisambodo belum menjenguk anaknya, Mario Dandy Satriyo, di penjara.

https://t.co/1jo1Um3b3Y",officialnova_id
2023-03-15 14:29:17+00:00,"@worksfess In case penghasilanmu belum melebihi PTKP dan tidak ada pajak yang dipotong&amp;dibayar oleh perusahaanmu, kamu tetep lapor SPT Tahunan nder (karena kamu punya NPWP)",ferokoto
2023-03-15 14:28:55+00:00,Byr pajak hp di nangor bs gk bang😞,dauyyen
2023-03-15 14:28:39+00:00,"Kunker dan Konsultasi Pansus II DPRD KSB Terkait Raperda Pajak Daerah dan Retribusi Daerah
Mewakili Kepala Badan, Sekretaris Bappenda Provinsi NTB, Mohammad Husni, S.Sos., https://t.co/8WAHZ1Vn6O., menerima Kunjungan Kerja dan Konsultasi DPRD Kabupaten Sumbawa Barat https://t.co/0vSA8BE6F9",BappendaNtb
2023-03-15 14:28:37+00:00,"@karirfess Bikin NPWP dulu mendingan nder, biar ga kena pajak 200%",mochavocado
2023-03-15 14:28:22+00:00,@CNNIndonesia Maka untknmemenuhinya pajak dinaikan untk capai target APBN maka rakyat menjerit ASN besuka ria dan korupsi tetap ada,satia_nagara
2023-03-15 14:28:19+00:00,"@mqWolfy @g4kta @xtarla @GunRomli Hakekat dasarnya yg sama... 

PUNGUTAN

Beda term &amp; cond aja alias beda s&amp;k

Zakat, jizyah, maksus, iuran, patungan, pajak, retribusi, jatah reman wkwkwk dasarnya sama;

P U N G U T A N",lakitop
2023-03-15 14:28:01+00:00,Inpo inpo pergerakan dadi duik,dh_anggara78
2023-03-15 14:27:59+00:00,"Bappenda Provinsi NTB mengikuti Workshop Pajak Rokok melalui zoom meeting yang diadakan oleh DJPK RI pada Rabu, 15 Maret 2023 dengan agenda pembahasan kompilasi Berita Acara Kesepakatan (BAK) dan pembahasan lain terkait dengan Pajak Rokok. https://t.co/5H5z3ji8YC",BappendaNtb
2023-03-15 14:27:41+00:00,"@worksfess Ini adalah bukti potong pph 21 nder. Pph 21 atas penghasilanmu sudah dibayar oleh perusahaanmu. Nah tugasmu sekarang lah lapor SPT Tahunan Orang Pribadi. Istilah sederhananya, kamu konfirmasi lagi laporan kalo kamu udah bayar pajak loh atas penghasilanmu, ini buktinya (1721 a1)",ferokoto
2023-03-15 14:27:39+00:00,@tanyakanrl @DitjenPajakRI @kring_pajak,Grafizzzy
2023-03-15 14:27:24+00:00,"@aswinsuharsono @xonsxoo @worksfess Pegawai pajak dapat bonus ya karena mereka bekerja dan targetnya tercapai..
Wajib Pajak bayar pajak ya karena kewajiban dan sesuai porsinya aja..
Logikanya kayak kita beli motor, susah2 nyicil, terus yang dapat bonus karyawan dealer, emang kita protes?",RizkiPratikno
2023-03-15 14:27:20+00:00,"@gnolbo @muhammad_akbar Royaltinya kecil, pajaknya besar banget 😭

Tapi masih bingung mas, pajak royalti penulis itu, kalau udah dipotong, ga harus dimasukin ke pph lagi kan ya? Apa tetep kena pph juga? Masa dua kali dipajakin ya? 😭",gigigrei
2023-03-15 14:27:19+00:00,@tanyakanrl eh 35k deh klo ditambah uang parkir dan pajak,productivess
2023-03-15 14:27:01+00:00,"@mazzini_gsp Feelingku benar suatu saat yg ngaku CR ternyata abal2 bajingan tengik sdh ditangkepin seperti CR Medan,Bdg,Surabaya,koclok gendut dan ada info Rudy Salim berurusan dgn bea cukai diduga masalah pajak mobil mewah yg lain ngaku CR tunggu saja gilirannya",Budionotaslim3
2023-03-15 14:27:00+00:00,"@kring_pajak 1.done
2. #LupaEFIN 
3.a. orang pribadi
 b.belum aktivasi efin",Fidyayolanda13
2023-03-15 14:26:40+00:00,"@OposisiCerdas Hahaha. MULIA LG !!!!
Muncul """"hantu2""""  di saat LG rame   bicara PAJAK.",Harbell51
2023-03-15 14:26:12+00:00,"Kr! Ini cara ngitung pajak gimana sih? Aku kerja 1,5 tahun, baru 3 bulan ini gaji diatas 5 sebelumnya belum diatas 5. Gimana cara hitung pajak yg bener? Apakah aku udh wajib bayar pajak? Dan gmn cara bayar pajaknya? Btw aku blm punya npwp",karirfess
2023-03-15 14:25:43+00:00,- ngurus imei hp di kantor pajak yg jalan sayang itu bisa kah?,DraftAnakUnpad
2023-03-15 14:25:38+00:00,"@GunRomli Gua ga belain ustad KB ya, menurut gua gini, dia ini ulama dan berpendapat dengan dalil yang menurut gua shahih. Artinya ga ada salahnya, cuman menurut gua pribadi gua liatnya pungutan pajak diperbolehkan, karena dalilnya ada juga. Ga usah bikin perspektif macem gini lah bang.",DWLToro1836
2023-03-15 14:25:10+00:00,"Gelapkan Uang Pajak Kendaraan Senilai Rp 2,5 Miliar, Oknum Polisi di Sumut Bunuh Diri https://t.co/UpPAJE9Lnd",GoNewsdotco
2023-03-15 14:24:04+00:00,Simak tips mengatasi laporan pajak status lebih bayar atau kurang bayar berikut ini. https://t.co/oNxDuo6Bc3,Bisniscom
2023-03-15 14:23:57+00:00,"Lebih ikhlas uang pajak gw buat nambahin gaji guru2, drpd buat gaji…. Ah sudahlah",adzan_
2023-03-15 14:23:49+00:00,@luna_mozza PAJAK ULTAH BIH,tayopabo
2023-03-15 14:23:41+00:00,"@kring_pajak e-form SPT badan apakah penyebab lampiran lain yang dilampirkan di bagian akhir sebelum submit gagal masuk ke sistem DJP? notifikasi bilang proses submit berhasil tetapi kami dihubungi pihak kpp bahwa lampiran tidak terupload, syarat batas 5MB juga telah kami ikuti",SajaIdgs
2023-03-15 14:23:07+00:00,"@RomitsuT @DitjenPajakRI Penghapusan pajak progresif udah tepat

Tinggal penghapusan uu ormas

Bwrani tidak @jokowi 

@DivHumas_Polri harus berkontributor naroh spanduk no parkir liar dan pungli dengan ttd dan nomor hp anda di spanduk 

Udah menjamin negara melindungin imvestor dan rakyat",ketekbaubacin
2023-03-15 14:23:04+00:00,"@kring_pajak Lupa efin, WP pribadi, sudah",rumputorganik
2023-03-15 14:23:00+00:00,"@GunRomli Ga ada pajak=pemerintahan gak jalan. Hukum yg berlaku bakal kembali ke hukum rimba, dimna premanisme ada diatas.",yogabudi34
2023-03-15 14:22:58+00:00,"Halo👋🏻 #kawanpajak

Selasa (14/3) KPP Pratama Medan Timur membuka Layanan Diluar Kantor terkait asistensi pelaporan SPT Tahunan dan pemadanan NIK - NPWP 
Di 📍 Mall Centre Point Medan 🏢

Pojok pajak buka sampai dengan tanggal 31 Maret 2023 ( termasuk Sabtu dan Minggu ) ✨ https://t.co/Hh0T6PGzHN",pajakmedantimur
2023-03-15 14:22:35+00:00,@GunRomli Beliau menyampaikan dawah di manapun bisa.jangankan mesjid hasil pajak mungkin hasil ngegarong pun bisa jika perlu menyampailan dakwah.,AzisrahmatR
2023-03-15 14:22:31+00:00,pukulan dirjen pajak vs tendangan anak dirjen pajak,ashtronout_
2023-03-15 14:22:31+00:00,"@CNNIndonesia Hoax ,ini cuma pengalihan isu dari berita teroris pajak.",konteretek
2023-03-15 14:22:29+00:00,"@otongkoil Pengen mention pajak biar diliat SPT nya, tapi lagi nunu ninu.",pringadi_as
2023-03-15 14:22:20+00:00,"@worksfess mending bonus pegawai pajak saat pajak mencapai target, dialihkan buat gaji guru aj g sih",aochiron
2023-03-15 14:22:04+00:00,"Pajak kendaraan bermotor 1 tahunan bisa diurus di #MPPBantul #dpmptspbantul #pajakmotor #pajakbantul
Tidak hanya yang dari wilayah Bantul saja ya, dari seluruh DIY bisa",DPMPTSPBantul
2023-03-15 14:22:03+00:00,Dukung Usulan KORPRI agar Gaji Guru Setara Pegawai Pajak https://t.co/m7rNn9TeA0,kompasiana
2023-03-15 14:22:00+00:00,@sosmedkeras Kok iso?,dh_anggara78
2023-03-15 14:19:49+00:00,"Jaman dulu bnyak yg nyaranin kalo mau kuliah ke perpajakan aja biar nanti bisa kerja di Pajak, karena konon kerja di situ ""basah"". Sy baru ngerti maksud ""basah"" itu skrg. dan sy lebih memilih kerja jd guru honorer saja wkwkwkw.",FeroGilang
2023-03-15 14:19:03+00:00,@pln_123 HALO UDAH PADA TIDUR YA PEMAKAN PAJAK? INI YG BAYARNYA ADA KENDALA. KENAPA KENDALA SAYA DISELESAIKAN TANPA ADA INFO APAPUN. UDAH 2X LAGI,GulaGul42916504
2023-03-15 14:19:03+00:00,@tanyakanrl Krn bapakku ga kerja di kantor pajak,Sheila_Juned
2023-03-15 14:19:02+00:00,@GunRomli Gue pengen tahu. Menurut pendapat lu pajak Haram gk,Ozen59183347
2023-03-15 14:18:56+00:00,@hahingang Masih ada gak yang seperti ini?,dh_anggara78
2023-03-15 14:18:50+00:00,"@SeputariNews Biar lebih adil lagi gaji guru beserta tunjangan nya disamakan dengan pegawai pajak, dan untuk para pegawai pajak perlu dilakukan birokrasi besar besaran terkait adanya kasus RAT (ASN Esellon Tiga) yang sedang bomming viral kasusnya dimedia.",Febri47859038
2023-03-15 14:18:15+00:00,"Tenaga gue abis lemes abis nonton fajri, alhamdulillah nonton leoniel jantung ngga makin jatoh",risarissaa
2023-03-15 14:18:04+00:00,"@geloraco cari yg mau gadaikan investasi ikn bebas pajak, konsensi 190 thun ya lil",Putraserawai1
2023-03-15 14:17:58+00:00,"@basmadeo lanjut thor, gak sabar part nsfw 21+ (membahas tagihan listrik, pajak, dll)",viranafathia
2023-03-15 14:17:44+00:00,"@mamunmurod_ @ListyoSigitP @mohmahfudmd Pejabat Publik levelnya pengusaha kelas atas,jadi ya moge2 an😁
Pengusaha UKM/UMKM G level ah digabresin..tp urusan pajak hrs taat wajib setor 😁bgus lg Buka lowongan kerja STAF AHLI MARKUP😁Boleh puaskan didunia tp INGAT TDK ada yg abadi.pertanggung jwbnya diakhirat",Munanto20
2023-03-15 14:17:19+00:00,"@kring_pajak Malam Min, saya mau mengganti data alamat karena pindah ke daerah lain, tapi tidak bisa. Yg bisa diubah cuma nomor hp dan email. Caranya bagaimana ya?",tobioline
2023-03-15 14:17:17+00:00,@worksfess Itu bukti potong nderr sebagai acuan utk ngisi SPT tahunan pajak penghasilan kamu,aldipbigwin
2023-03-15 14:17:13+00:00,"ngakak baca fans thai misuh2 harga ls gmmtv huahahaha coy org lokalnya aja kesel saking mahalnya, lah kita interfans yg kudu bayar pajak makin nangis...",pochahoonie
2023-03-15 14:17:06+00:00,@oakucho @nctzenbase pas ultah maneh teu sihhh? PU(pajak ultah) na traktir aing nonton wayv yhh,waaadidaw
2023-03-15 14:16:36+00:00,"@GenBeWise10 @hipohan Syaratnya pantang ngopi sebelum masuk nasi atau kue duluan karena berat berurusan sama lambung kalo kopi duluan yang masuk 😅😅
Pindah lapak Aa' coz kepanjangan saling balas komen di lapak Laek Lukman, dan gak bayar pajak nebeng 🙏🏻👌🏻😅",NiNiNu_Brainy5
2023-03-15 14:16:25+00:00,Kepala BP Batam Ajak Masyarakat Bayar Pajak Demi Pembangunan https://t.co/Gf0cKp4fJX,gokepricom
2023-03-15 14:16:15+00:00,"@bumnbersatu Listrik naik BBM naik pajak naik utang negara naik lah lu bilang merakyat &amp; membumi, otak lu sehat bang???",luffykau
2023-03-15 14:16:13+00:00,Eks Komisioner Minta KPK Segera Sidik Harta Jumbo Pejabat di Ditjen Pajak dan Bea Cukai https://t.co/vJFF0SEXA6,samsulhudha20
2023-03-15 14:15:34+00:00,Bingung wae trus lu pada kerja dibayar dari pajak ngapain,19f3bri91
2023-03-15 14:14:31+00:00,@kusewaku Pajak kita untuk koruptor,Musramidal67
2023-03-15 14:14:30+00:00,Wkwkkww pengalihan isu pajak dengan memanfaatkan wibu 🤣,fitsa_ranger
2023-03-15 14:14:03+00:00,"@detikcom Semoga semuanya bisa amanah dalam bekerja dari pemerintah, petugas pajak, hingga RT/RW.... 

Biar gak ada lagi yg ginian 😭😭",saturn_numb
2023-03-15 14:14:01+00:00,"@RamadhanComes @asumsico atau kayak motornya mamang marquez itu kemarin dibawa ke Indonesia gk pakai stnk apalagi bpkb, gk ada juga bayar pajak. Tapi ya cuman di pakai di sirkuit mandalika. Sama dipakai untuk parade tertutup.",Ryscim
2023-03-15 14:13:54+00:00,"@gnolbo @almuhtadimd Bagian untuk penulis, kalah banyak sama jatah pajak :(",gilangsirama
2023-03-15 14:13:50+00:00,"Presiden @jokowi mengingatkan jajarannya agar tidak mempergunakan anggaran dalam APBN untuk berbelanja produk impor. Pendapatan negara dalam APBN dikumpulkan dengan tidak mudah dari berbagai sumber, mulai dari pajak, dividen, royalti, hingga penerimaan negara bukan pajak. https://t.co/DckzEJEcS2",BentangImaji
2023-03-15 14:13:41+00:00,@worksfess uang pajak dari rakyat yg harusnya buat kesejahteraan guru malah dipake buat beli rubicon. chuakkkss,reyhanpascalaa
2023-03-15 14:13:29+00:00,"@jokowi Bayar pajak bayar pajak

Pegawai pajak noh gak bayar pajak",Pepebenz1
2023-03-15 14:13:14+00:00,"@RamadhanComes @asumsico contoh kayak motor kawasaki H2R, itu memang gk bisa road legal. Jadi gk perlu bayar pajak tahunan karena gk on the road.

dan cuman boleh di pakai di sirkuit atau jalan milik pribadi. intinya gk boleh dijalanan umum",Ryscim
2023-03-15 14:13:11+00:00,@NephiLaxmus apa untungnya untuk rakyat? sefang penanganan harta yang melimpah yg dimiliki oleh pejabat pajak saja ga jelas,zeronol0
2023-03-15 14:12:25+00:00,"@RamadhanComes @asumsico sebenarnya boleh aja kok tanpa bayar pajak, bahkan gk pakai stnk sama bpkb pun gpp.

tapi selama melewati jalan umum mesinnya gk boleh dinyalakan.",Ryscim
2023-03-15 14:12:22+00:00,@basssat_ Kayane kena ppn pph karo pajak final jg mangan nang kana.,williabi
2023-03-15 14:11:55+00:00,@Migran_TV_7777 @DitjenPajakRI @kring_pajak @pajakpmb @KemenkeuRI @jokowi @prastow Mantap lae...teruslah berjuang ...,Milo13863896
2023-03-15 14:11:36+00:00,@inxvyw_ Selamat anda mendapatkan 2jt rupiah dipotong pajak 100%,illazzhr
2023-03-15 14:10:41+00:00,"Diharapkan seluruh peserta kelas pajak dapat segera melaporkan SPT Tahunan sebelum 31 Maret 2023.

(2/2) https://t.co/p8MFpD05iH",pajaksmdilir
2023-03-15 14:10:33+00:00,"Mandiri tuh enak bgt mbanking nya cuma minus di adm aja yg bikin boncos (gold), BSI enak krn gada adm bulanan/atm (easy wadiah) minusnya gada bunga wkwk + mbanking kurang, BTN ini pake dari jaman kuliah (juara) adm cuma 2,5k ada bunga &amp; pajak minus susah nyari atm nya dikit",Anisatulaflahah
2023-03-15 14:10:21+00:00,"Mbk"" yang di kantor pajak tadi cantik bgt sumpa",Tio19_
2023-03-15 14:10:19+00:00,@kring_pajak #LupaEFIN aku mau lupa password masuk ke djpnya mau reset malah lupa efinya tolong dibantu ya kak,AldiSukardi1
2023-03-15 14:09:53+00:00,"@OmHardiman @snmblex @GunRomli Bukan mubeng2 justru pernyataan2 antum ini jd penguat bhw ada yg d olah dl, dicerna dl... ada proses untuk menghasilkan keputusan/hasil.
(Kesepakatan)

Dan bukan maen ponis aja; PAJAK HARAM!!
Gitu loh ....
Okedeh 

Taqobbal Allahu mina wa minkum aja dah ya...
Aamiin...",lakitop
2023-03-15 14:09:51+00:00,"KPP Pratama Samarinda Ilir telah melaksanakan kegiatan Kelas Pajak Daring SPT Tahunan Orang Pribadi Karyawan/Pegawai melalui aplikasi Zoom Cloud Meetings (Selasa,14/3).

@ditjenpajakri
@pajakkaltimtara

#LaporSPTHariIni

(1/2) https://t.co/XtvneFL6W8",pajaksmdilir
2023-03-15 14:09:34+00:00,": lu lulusan jurusan apaan?
: pajak mas
: ngerti pajak dong?
: hehehehe

seketika itu mau nangos :') mas saya yg penting kuliah lulus, mana copid 2 taun :)",neteyamsgirl
2023-03-15 14:09:29+00:00,"Setuju

Pengurangan beban dari BBNKB II (Bea Balik Nama Kendaraan Bermotor) bahkan penghapusan sampai kepada pajak progresif ini adalah memudahkan masyarakat, jadi masyarakat tidak perlu ragu-ragu setiap pindah dari mana lapor. Toh nol biayanya,"" kata Firman",Teguh_toen
2023-03-15 14:09:11+00:00,Nangis sayang  bangett sama ko sinyo 😭😭,risarissaa
2023-03-15 14:08:34+00:00,@OnayRiano Gaaakkk mungkiiiin laah🤭☝️ bukankah pembayaran lgsg k org pajak .. Bank nya yg ada di ktr samsat ?🙄🙄ada polisi perwira nih yg join tipu2...😆😆,Ojoklalenya
2023-03-15 14:07:36+00:00,@finest212121 @nittttaaaaa @worksfess Salah.. makanya perlu digabungin karna yg dihitung akan tetap total bruto dan pajak terutang perusahaan lama 6 bulan digabung ke total bruto dan pajak terutang di perusahaan baru..,AstandforAL
2023-03-15 14:06:57+00:00,"Yak, 117,185 miliar pajak kalian akan segera tersalurkan, ngehehehe https://t.co/CRa63XIlsj",Lahkebalik
2023-03-15 14:06:48+00:00,"""Few of us ever test our powers of deduction, except when filling out an income tax form."" #mosyantax",mosyantax
2023-03-15 14:06:24+00:00,gapapa sayang telat selca ga keitung denda kok kecuali telat bayar pajak motor :))),quellafiore
2023-03-15 14:05:21+00:00,"@finest212121 @nittttaaaaa @worksfess Biar si karyawan ketika join di perusahaan baru di masa pajak yg sama ngasih spt perusahaan lama nya ke bagian payroll perusahaan baru biar di gabungin bruto sama pajak yg sudah dibayar.. akan aman aja kok, kalau sampai kurang bayar berarti ada salah hitung..",AstandforAL
2023-03-15 14:04:43+00:00,"Kenneth mengakali celah tersebut dan sukses lolos dari bea masuk, pajak dan pungutan lain.

Kenneth mendapatkan sanksi denda puluhan miliar.",tempodotco
2023-03-15 14:04:42+00:00,"Kenneth tak berani lagi datang ke Indonesia.

Ia berkali-kali menerima “surat cinta” dari Dirjen Pajak Bea Cukai. https://t.co/WE9v0FTNR9",tempodotco
2023-03-15 14:04:37+00:00,@DitjenPajakRI Nanti Pajak saya diurus sama Pak Alun,Remotin_aja
2023-03-15 14:04:29+00:00,"@kring_pajak @kring_pajak 
#LupaEFIN 
a. WP orang pribadi
b. sudah pernah aktivasi efin di kpp",FFSitoba
2023-03-15 14:04:00+00:00,"Jedyny minus tego pokoju to duży pająk, który siedział przy drzwiach oddzielających pokój od przedpokoju (!), ale już nie żyje.",JeSuisHeretix
2023-03-15 14:03:43+00:00,"Yaa bagus, klo bisa refund yg udh terlanjur balik nama

Biaya balik nama pickup carry aja sampe 3 jutaan, padahal kendaraan buat niaga. Cabut berkas kena biaya, masukin berkas kena lg. Blm biaya cabut KIR &amp; masukinnya lg, trs pajak tahunan.",LucianChocobo
2023-03-15 14:03:27+00:00,Muhammad Rudi : Pajak Untuk Pembangunan dan Kesejahteraan Masyarakat https://t.co/Ao9bhBUEyf,rmnews_id
2023-03-15 14:03:17+00:00,@icymarklee @nct_menfess Bener kak tapi itu sblm pajak,clichechicxoco
2023-03-15 14:03:07+00:00,"@kring_pajak #kring_pajak
#lupaEFIN
a. Pribadi
b. Sudah aktivasi EFIN di KPP Bengkalis",koJEeq
2023-03-15 14:02:41+00:00,"@kring_pajak 
Bantu dong #LupaEFIN  nih",tari_3z
2023-03-15 14:02:41+00:00,"@BONALeles13 @Tan_Mar3M Sempet ketua ormas tolak bayar pajak, rezim ketakutan. Itulah senjata rakyat..",denipank6
2023-03-15 14:02:34+00:00,"@_herrar_ @lucaxyzz @TxtdariHI @Argentina @Indonesia @Cambodia Data nya hasil utang nya juga dong.. kl ada mah utangnya kamboja ada emang dibuat pengalihan isu gegara pajak buat pembangunan buat dikorupsiin kyk di indon lu ini apa gak,ngono looo🤑🤑",Ayidan9
2023-03-15 14:02:30+00:00,Leo mantap betul jumpsmashnya,risarissaa
2023-03-15 14:02:25+00:00,"Mega Skandal Korupsi Pajak: Sri Mulyani &amp; Jokowi Harus Bertanggungjawab‼️
https://t.co/Zn2qzU93py https://t.co/maZagd3PJQ",Alsalikovic
2023-03-15 14:02:16+00:00,Leoniel revanss huwaa,risarissaa
2023-03-15 14:02:04+00:00,@worksfess Pph &gt; pajak penghasilan,bodatagata
2023-03-15 14:02:01+00:00,"Klien: mba kok kayanya paham ttg pajak ya?

Aku: iya mba, sempat kerja di konsultan pajak sebentar. Jadi kalo luar2 nya secara umum ya dikit2 paham

Klien: wah bisa apa aja berarti

WKWKWKWK pdhl mah bingung semua ini 😭😭",enchaanteeed
2023-03-15 14:02:00+00:00,"@RamadhanComes @indterista @asumsico Kalo ini sih no komen, pengennya kita si emang bayar pajak trus fasilitas dan infrastruktur optimal",gedangsaktundun
2023-03-15 14:01:50+00:00,"@detikcom Udah digaji pakai urunan wajib masyarakat (baca: pajak), punya berbagai macam fasilitas dan kekebalan, eeehhhh ujung2nya gak pernah mewakili rakyat seperti namanya, cuma mewakili partai tempatnya bernaung.

Anda semua yg nge gaji dari uang Partai? 😂",SugengMesdianto
2023-03-15 14:01:45+00:00,Semoga pejabat yg bermain main dengan Pajak segera di buka pintu hati nya dan segara Taubat,RepublikPetani
2023-03-15 14:01:00+00:00,"Pojok Pajak di Kantor Kelurahan Kebon Jeruk! 

apa yang bisa dilakukan di Pojok Pajak?",pajakbonjer1
2023-03-15 14:01:00+00:00,"@kring_pajak Halo min, mau tanya apabila terjadi human error terkait e-faktur. Misalnya junior lupa mengupdate DB di komputer lain saat akan buat faktur yg dbnya sudah lama/tidak terupdate, sedangkan faktur sudah dibuat/dikeluarkan di komputer db yg lama. bagaimana solusinya?",Eunsobie
2023-03-15 14:00:49+00:00,Bupati Bandung Sebut Bayar Pajak Bikin Warganya Merasa Bangga https://t.co/lVLz0utqHj,mapaybandungcom
